driver,shift_ID,shift_start,shift_end,shift_length,interval_id,n_SCE,SCE_time,SCE_type,start_time,end_time,interval_time,distance,age,precip_intensity,precip_probability,wind_speed,visibility,speed_limit,num_lanes,SCE_binary,cum_drive
farj7,21,2016-03-22T08:47:18Z,2016-03-22T17:31:58Z,524,334215,0,NA,NA,2016-03-22T17:08:22Z,2016-03-22T17:31:58Z,23,12.574,54,0,0,10.9172727272727,10,61.5151515151515,2.50324675324675,0,6.88333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334216,0,NA,NA,2016-03-23T08:17:38Z,2016-03-23T08:47:38Z,30,7.276,54,0,0,6.488,10,58,3.15714285714286,0,0.5
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334217,0,NA,NA,2016-03-23T08:47:38Z,2016-03-23T09:17:38Z,30,27.768,54,0,0,6.005,10,62.5,1.95,0,1
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334218,0,NA,NA,2016-03-23T09:17:38Z,2016-03-23T09:47:38Z,30,27.798,54,0,0,7.195,8.93542125460182,65,2,0,1.5
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334219,0,NA,NA,2016-03-23T09:47:38Z,2016-03-23T10:13:52Z,26,18.503,54,0,0,4.61166666666667,8.93542125460182,55.8333333333333,3.5,0,1.93333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334220,0,NA,NA,2016-03-23T10:56:50Z,2016-03-23T11:26:50Z,30,15.485,54,0,0,5.57666666666667,8.93542125460182,60,2.83333333333333,0,2.43333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334221,0,NA,NA,2016-03-23T11:26:50Z,2016-03-23T11:56:50Z,30,32.488,54,0,0,8.06666666666667,10,65.4166666666667,2.33333333333333,0,2.93333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334222,0,NA,NA,2016-03-23T11:56:50Z,2016-03-23T12:26:50Z,30,19.654,54,0,0,7.00166666666667,10,65.8333333333333,2.05,0,3.43333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334223,0,NA,NA,2016-03-23T12:26:50Z,2016-03-23T12:56:50Z,30,14.378,54,0,0,8.17,10,49.6428571428572,2.14285714285714,0,3.93333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334224,0,NA,NA,2016-03-23T12:56:50Z,2016-03-23T13:26:50Z,30,11.356,54,0,0,9.27666666666667,10,46.6666666666667,2.45833333333333,0,4.43333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334225,0,NA,NA,2016-03-23T13:26:50Z,2016-03-23T13:56:50Z,30,6.451,54,0,0,11.5707692307692,10,53.4615384615385,2.38461538461538,0,4.93333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334226,0,NA,NA,2016-03-23T13:56:50Z,2016-03-23T14:26:50Z,30,13.884,54,0,0,11.6255555555556,10,60.5555555555556,2.48148148148148,0,5.43333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334227,0,NA,NA,2016-03-23T14:26:50Z,2016-03-23T14:56:50Z,30,21.227,54,0,0,16.4275,10,55,1.91666666666667,0,5.93333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334228,0,NA,NA,2016-03-23T14:56:50Z,2016-03-23T15:26:50Z,30,30.025,54,0,0,24.17,10,67.5,2,0,6.43333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334229,0,NA,NA,2016-03-23T15:26:50Z,2016-03-23T15:56:50Z,30,30.896,54,0,0,15.5316666666667,10,65.8333333333333,2.28571428571429,0,6.93333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334230,0,NA,NA,2016-03-23T15:56:50Z,2016-03-23T16:26:50Z,30,29.866,54,0,0,8.036,10,65,2.4,0,7.43333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334231,0,NA,NA,2016-03-23T16:26:50Z,2016-03-23T16:54:26Z,27,22.099,54,0,0,4.615,10,67.5,2.07142857142857,0,7.88333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334232,0,NA,NA,2016-03-23T17:30:20Z,2016-03-23T18:00:20Z,30,16.354,54,0,0,5.19833333333333,10,58.75,1.85416666666667,0,8.38333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334233,0,NA,NA,2016-03-23T18:00:20Z,2016-03-23T18:30:20Z,30,2.686,54,0,0,4.041,10,58,2.1,0,8.88333333333333
farj7,22,2016-03-23T08:17:38Z,2016-03-23T18:31:54Z,614,334234,0,NA,NA,2016-03-23T18:30:20Z,2016-03-23T18:31:54Z,1,10.682,54,0,0,3.16,10,65,4,0,8.9
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334235,0,NA,NA,2016-03-24T08:21:42Z,2016-03-24T08:51:42Z,30,12.613,54,0.000944444444444444,0.108888888888889,5.99111111111111,10,60,2,0,0.5
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334236,0,NA,NA,2016-03-24T08:51:42Z,2016-03-24T08:58:44Z,7,0.349,54,9e-04,0.1,6,10,58.75,2,0,0.616666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334237,0,NA,NA,2016-03-24T09:22:02Z,2016-03-24T09:52:02Z,30,23.635,54,0,0,7.11285714285714,10,64.2857142857143,2.42857142857143,0,1.11666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334238,0,NA,NA,2016-03-24T09:52:02Z,2016-03-24T09:58:40Z,6,7.324,54,0,0,7.58,10,70,3,0,1.21666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334239,0,NA,NA,2016-03-24T10:21:52Z,2016-03-24T10:51:52Z,30,21.851,54,0,0,8.62333333333333,10,67.5,2.16666666666667,0,1.71666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334240,0,NA,NA,2016-03-24T10:51:52Z,2016-03-24T11:21:52Z,30,29.091,54,0.000357142857142857,0.0685714285714286,10.5628571428571,10,64.7619047619048,2.76190476190476,0,2.21666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334241,0,NA,NA,2016-03-24T11:21:52Z,2016-03-24T11:51:52Z,30,29.604,54,0.001025,0.2025,11.39,9,67.5,2.08333333333333,0,2.71666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334242,0,NA,NA,2016-03-24T11:51:52Z,2016-03-24T12:21:52Z,30,30.204,54,0.000333333333333333,0.0683333333333333,11.4016666666667,10,63.8888888888889,2.04166666666667,0,3.21666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334243,0,NA,NA,2016-03-24T12:21:52Z,2016-03-24T12:51:52Z,30,21.837,54,0,0,8.83833333333333,10,55.2380952380952,2.11904761904762,0,3.71666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334244,0,NA,NA,2016-03-24T12:51:52Z,2016-03-24T13:21:52Z,30,19.749,54,0,0,6.24125,10,62.1875,2.33333333333333,0,4.21666666666667
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334245,0,NA,NA,2016-03-24T13:21:52Z,2016-03-24T13:26:12Z,4,0.432,54,0,0,6.23,10,55,2.4,0,4.28333333333333
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334246,0,NA,NA,2016-03-24T13:54:42Z,2016-03-24T14:24:42Z,30,2.996,54,0,0,6.12076923076923,10,57.0192307692308,2.49230769230769,0,4.78333333333333
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334247,0,NA,NA,2016-03-24T14:24:42Z,2016-03-24T14:54:42Z,30,17.238,54,0,0,6.406,10,62,1.9,0,5.28333333333333
farj7,23,2016-03-24T08:21:42Z,2016-03-24T15:02:00Z,400,334248,0,NA,NA,2016-03-24T14:54:42Z,2016-03-24T15:02:00Z,7,1.511,54,0,0,7.32,10,55,4,0,5.4
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334249,0,NA,NA,2016-03-27T08:17:36Z,2016-03-27T08:47:36Z,30,0.999,54,0,0,0.758888888888889,10,55,3.55555555555556,0,0.5
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334250,0,NA,NA,2016-03-27T08:47:36Z,2016-03-27T09:17:36Z,30,13.242,54,0,0,2.966,10,66,3.15714285714286,0,1
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334251,0,NA,NA,2016-03-27T09:17:36Z,2016-03-27T09:47:36Z,30,27.033,54,0,0,4.635,9.825,62.5,2.5,0,1.5
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334252,0,NA,NA,2016-03-27T09:47:36Z,2016-03-27T10:17:36Z,30,30.418,54,0,0,8.27833333333333,9.22333333333333,62.8333333333333,2.32222222222222,0,2
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334253,0,NA,NA,2016-03-27T10:17:36Z,2016-03-27T10:47:36Z,30,27.812,54,0,0,9.17,9.7525,65,1.83333333333333,0,2.5
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334254,0,NA,NA,2016-03-27T10:47:36Z,2016-03-27T11:17:36Z,30,25.453,54,0,0,6.29,6.13,63.75,2,0,3
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334255,0,NA,NA,2016-03-27T11:17:36Z,2016-03-27T11:47:36Z,30,20.944,54,0,0,6.90333333333333,2.15,67.5,2,0,3.5
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334256,0,NA,NA,2016-03-27T11:47:36Z,2016-03-27T12:17:36Z,30,26.757,54,0,0,6.005,4.60666666666667,59.4444444444445,2,0,4
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334257,0,NA,NA,2016-03-27T12:17:36Z,2016-03-27T12:47:36Z,30,25.144,54,0,0,3.77,10,66.25,2,0,4.5
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334258,0,NA,NA,2016-03-27T12:47:36Z,2016-03-27T13:00:34Z,12,8.769,54,0,0,3.02,10,70,4,0,4.7
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334259,0,NA,NA,2016-03-27T13:36:40Z,2016-03-27T14:06:40Z,30,2.92,54,0,0,3.19,10,70,2.5,0,5.2
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334260,0,NA,NA,2016-03-27T14:06:40Z,2016-03-27T14:36:40Z,30,4.291,54,0,0,3.7,10,70,3,0,5.7
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334261,0,NA,NA,2016-03-27T14:36:40Z,2016-03-27T15:06:40Z,30,24.381,54,0,0,9.09166666666667,10,68.3333333333333,2.55555555555556,0,6.2
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334262,0,NA,NA,2016-03-27T15:06:40Z,2016-03-27T15:36:40Z,30,26.605,54,0,0,14.99,10,65.3571428571429,2,0,6.7
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334263,0,NA,NA,2016-03-27T15:36:40Z,2016-03-27T15:47:00Z,10,8.159,54,0,0,14.99,10,67.5,2,0,6.86666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334264,0,NA,NA,2016-03-27T16:23:42Z,2016-03-27T16:53:42Z,30,12.661,54,0,0,16.1,10,68.5714285714286,2.26785714285714,0,7.36666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334265,0,NA,NA,2016-03-27T16:53:42Z,2016-03-27T17:23:42Z,30,25.328,54,0,0,15.3775,10,58.75,3.5,0,7.86666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334266,0,NA,NA,2016-03-27T17:23:42Z,2016-03-27T17:53:42Z,30,25.458,54,0,0,15.5716666666667,9.8,60,2,0,8.36666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334267,0,NA,NA,2016-03-27T17:53:42Z,2016-03-27T18:23:42Z,30,26.807,54,0,0,11.545,10,63.3333333333333,2,0,8.86666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334268,0,NA,NA,2016-03-27T18:23:42Z,2016-03-27T18:53:42Z,30,27.382,54,0,0,9.252,10,66,2.6,0,9.36666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334269,0,NA,NA,2016-03-27T18:53:42Z,2016-03-27T19:23:42Z,30,22.202,54,0,0,5.066,9.236,66,3,0,9.86666666666667
farj7,24,2016-03-27T08:17:36Z,2016-03-27T19:43:14Z,685,334270,0,NA,NA,2016-03-27T19:23:42Z,2016-03-27T19:43:14Z,19,9.378,54,0,0,4.51,9.3875,53.5416666666667,5.125,0,10.1833333333333
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334271,0,NA,NA,2016-03-28T07:54:52Z,2016-03-28T08:24:52Z,30,16.968,54,0,0,1.17090909090909,10,61.3636363636364,2.44285714285714,0,0.5
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334272,0,NA,NA,2016-03-28T08:24:52Z,2016-03-28T08:54:52Z,30,5.036,54,0,0,1.52533333333333,10,56,3.43111111111111,0,1
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334273,0,NA,NA,2016-03-28T08:54:52Z,2016-03-28T09:24:52Z,30,2.425,54,0,0,3.74384615384615,10,57.7884615384615,2.97435897435897,0,1.5
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334274,0,NA,NA,2016-03-28T09:24:52Z,2016-03-28T09:54:52Z,30,25.269,54,0,0,4.00333333333333,10,60.8333333333333,2.25,0,2
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334275,0,NA,NA,2016-03-28T09:54:52Z,2016-03-28T10:24:52Z,30,20.157,54,0,0,4.86285714285714,10,62.8571428571429,2.42857142857143,0,2.5
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334276,0,NA,NA,2016-03-28T10:24:52Z,2016-03-28T10:54:52Z,30,29.028,54,0,0,2.5975,10,64.6428571428572,1.80357142857143,0,3
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334277,0,NA,NA,2016-03-28T10:54:52Z,2016-03-28T11:24:52Z,30,35.144,54,0,0,0.71875,10,70,2.20833333333333,0,3.5
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334278,0,NA,NA,2016-03-28T11:24:52Z,2016-03-28T11:54:52Z,30,25.295,54,0,0,1.59,8.365,45,1.5,0,4
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334279,0,NA,NA,2016-03-28T11:54:52Z,2016-03-28T12:24:52Z,30,30.171,54,0,0,0.9225,10,70,2,0,4.5
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334280,0,NA,NA,2016-03-28T12:24:52Z,2016-03-28T12:31:42Z,6,5.915,54,0,0,0.998333333333333,10,70,2,0,4.6
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334281,0,NA,NA,2016-03-28T13:39:12Z,2016-03-28T14:09:12Z,30,15.853,54,0,0,1.00538461538462,10,68.8461538461538,2,0,5.1
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334282,0,NA,NA,2016-03-28T14:09:12Z,2016-03-28T14:39:12Z,30,24.744,54,0,0,2.12,7.5,67.5,2,0,5.6
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334283,0,NA,NA,2016-03-28T14:39:12Z,2016-03-28T15:09:12Z,30,34.781,54,0,0,1.86142857142857,9.84857142857143,70,1.88095238095238,0,6.1
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334284,0,NA,NA,2016-03-28T15:09:12Z,2016-03-28T15:39:12Z,30,24.32,54,0,0,1.385,10,68.75,1.91666666666667,0,6.6
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334285,0,NA,NA,2016-03-28T15:39:12Z,2016-03-28T16:09:12Z,30,31.88,54,0,0,4.25,10,54,2,0,7.1
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334286,0,NA,NA,2016-03-28T16:09:12Z,2016-03-28T16:39:12Z,30,19.698,54,0,0,4.12,10,53,3.83333333333333,0,7.6
farj7,25,2016-03-28T07:54:52Z,2016-03-28T17:01:54Z,547,334287,0,NA,NA,2016-03-28T16:39:12Z,2016-03-28T17:01:54Z,22,5.804,54,0,0,3.49625,10,55,4,0,7.96666666666667
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334288,0,NA,NA,2016-03-29T05:38:24Z,2016-03-29T06:08:24Z,30,9.339,54,0,0,0.162,10,51,4.2,0,0.5
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334289,0,NA,NA,2016-03-29T06:08:24Z,2016-03-29T06:38:24Z,30,8.417,54,0,0,1.09583333333333,10,57.5,2,0,1
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334290,0,NA,NA,2016-03-29T06:38:24Z,2016-03-29T07:08:24Z,30,14.189,54,0,0,0.888333333333334,10,61.6666666666667,2.56666666666667,0,1.5
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334291,0,NA,NA,2016-03-29T07:08:24Z,2016-03-29T07:38:24Z,30,31.504,54,0,0,1.25375,10,67.5,2.13928571428571,0,2
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334292,0,NA,NA,2016-03-29T07:38:24Z,2016-03-29T08:08:24Z,30,24.647,54,0,0,3.105,9.885,65,2.625,0,2.5
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334293,0,NA,NA,2016-03-29T08:08:24Z,2016-03-29T08:38:24Z,30,30.355,54,0,0,1.9475,10,65.625,3.15,0,3
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334294,0,NA,NA,2016-03-29T08:38:24Z,2016-03-29T09:08:24Z,30,30.589,54,0,0,4.47285714285714,10,69.2857142857143,2.80952380952381,0,3.5
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334295,0,NA,NA,2016-03-29T09:08:24Z,2016-03-29T09:38:24Z,30,29.63,54,0,0,6.405,10,67.5,1.875,0,4
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334296,0,NA,NA,2016-03-29T09:38:24Z,2016-03-29T10:08:24Z,30,29.748,54,0,0,4.02571428571429,10,70,2,0,4.5
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334297,0,NA,NA,2016-03-29T10:08:24Z,2016-03-29T10:16:48Z,8,10.2,54,0,0,5.645,10,65,1.625,0,4.63333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334298,0,NA,NA,2016-03-29T11:44:48Z,2016-03-29T12:14:48Z,30,10.989,54,0,0,3.68222222222222,9.96833333333333,66.6666666666667,1.82222222222222,0,5.13333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334299,0,NA,NA,2016-03-29T12:14:48Z,2016-03-29T12:44:48Z,30,25.196,54,0,0,1.2075,10,56,2.57142857142857,0,5.63333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334300,0,NA,NA,2016-03-29T12:44:48Z,2016-03-29T13:14:48Z,30,29.265,54,0,0,0.95,8.93542125460182,60.5833333333333,2.16118421052632,0,6.13333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334301,0,NA,NA,2016-03-29T13:14:48Z,2016-03-29T13:44:48Z,30,25.51,54,0,0,1.31,10,70,3,0,6.63333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334302,0,NA,NA,2016-03-29T13:44:48Z,2016-03-29T14:06:40Z,21,20.115,54,0,0,2.478,10,62,3.05,0,6.98333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334303,0,NA,NA,2016-03-29T15:06:42Z,2016-03-29T15:36:42Z,30,18.891,54,0,0,3.43625,10,67.5,2.25,0,7.48333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334304,0,NA,NA,2016-03-29T15:36:42Z,2016-03-29T16:06:42Z,30,29.063,54,0,0,2.424,10,67,2.8,0,7.98333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334305,0,NA,NA,2016-03-29T16:06:42Z,2016-03-29T16:36:42Z,30,11.817,54,0,0,5.35,10,68.5,2.025,0,8.48333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334306,0,NA,NA,2016-03-29T16:36:42Z,2016-03-29T17:06:42Z,30,25.266,54,0,0,5.725,10,62.5,2.7,0,8.98333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334307,0,NA,NA,2016-03-29T17:06:42Z,2016-03-29T17:36:42Z,30,26.768,54,0,0,4.578,10,55.0833333333334,2.62564102564103,0,9.48333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334308,0,NA,NA,2016-03-29T17:36:42Z,2016-03-29T18:06:42Z,30,15.024,54,0,0,5.164,10,67,2.74666666666667,0,9.98333333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334309,0,NA,NA,2016-03-29T18:06:42Z,2016-03-29T18:36:42Z,30,32.813,54,0,0,4.645,10,68.3333333333333,2.55555555555556,0,10.4833333333333
farj7,26,2016-03-29T05:38:24Z,2016-03-29T19:00:38Z,802,334310,0,NA,NA,2016-03-29T18:36:42Z,2016-03-29T19:00:38Z,23,11.369,54,0,0,4.386,10,58.2222222222222,3.18333333333333,0,10.8666666666667
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437732,0,NA,NA,2015-04-06T05:09:34Z,2015-04-06T05:39:36Z,30,17.525,55,0,0,0.766666666666667,10,64.1666666666667,3.09833333333333,0,0.5
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437733,0,NA,NA,2015-04-06T06:04:42Z,2015-04-06T06:14:26Z,9,1.911,55,0,0,1.205,10,68.75,2.5,0,0.65
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437734,0,NA,NA,2015-04-06T06:43:30Z,2015-04-06T07:13:30Z,30,12.246,55,0,0,1.07857142857143,10,64.2857142857143,2.66666666666667,0,1.15
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437735,0,NA,NA,2015-04-06T07:13:30Z,2015-04-06T07:43:30Z,30,22.823,55,0,0,0.663333333333333,10,62.7777777777778,3.84722222222222,0,1.65
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437736,0,NA,NA,2015-04-06T07:43:30Z,2015-04-06T08:13:30Z,30,26.365,55,0.00035,0.065,0.585,10,62.5,3,0,2.15
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437737,0,NA,NA,2015-04-06T08:13:30Z,2015-04-06T08:43:30Z,30,34.968,55,0,0,1.02833333333333,10,70,2,0,2.65
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437738,0,NA,NA,2015-04-06T08:43:30Z,2015-04-06T09:13:30Z,30,30.457,55,0,0,1.07555555555556,10,67.7777777777778,2.22222222222222,0,3.15
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437739,0,NA,NA,2015-04-06T09:13:30Z,2015-04-06T09:43:30Z,30,29.574,55,0,0,1.39833333333333,10,61.6666666666667,2.93333333333333,0,3.65
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437740,0,NA,NA,2015-04-06T09:43:30Z,2015-04-06T10:13:30Z,30,27.132,55,0,0,0.705,10,58.3333333333333,2.66666666666667,0,4.15
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437741,0,NA,NA,2015-04-06T10:13:30Z,2015-04-06T10:22:24Z,8,13.602,55,0,0,0.63,10,48.3333333333333,2.66666666666667,0,4.28333333333333
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437742,0,NA,NA,2015-04-06T11:26:30Z,2015-04-06T11:56:30Z,30,13.221,55,0,0,1.02142857142857,10,53.9285714285714,2.45714285714286,0,4.78333333333333
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437743,0,NA,NA,2015-04-06T11:56:30Z,2015-04-06T12:26:30Z,30,30.516,55,0,0,0.3075,10,60,2.625,0,5.28333333333333
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437744,0,NA,NA,2015-04-06T12:26:30Z,2015-04-06T12:56:30Z,30,24.684,55,0,0,0.285,10,62.5,3.33333333333333,0,5.78333333333333
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437745,0,NA,NA,2015-04-06T12:56:30Z,2015-04-06T13:03:42Z,7,3.793,55,0,0,0.785,10,70,4,0,5.9
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437746,0,NA,NA,2015-04-06T13:54:14Z,2015-04-06T14:24:14Z,30,9.257,55,0,0,1.03923076923077,10,69.2307692307692,2.82051282051282,0,6.4
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437747,0,NA,NA,2015-04-06T14:24:14Z,2015-04-06T14:54:14Z,30,28.272,55,0.00151111111111111,0.0955555555555556,1.25,7.12,66.9444444444445,2.18518518518519,0,6.9
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437748,0,NA,NA,2015-04-06T14:54:14Z,2015-04-06T15:24:14Z,30,29.489,55,0,0,1.1625,7.1075,70,2,0,7.4
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437749,0,NA,NA,2015-04-06T15:24:14Z,2015-04-06T15:54:14Z,30,31.134,55,0,0,1.38333333333333,8.36166666666667,63.9930555555556,3.04166666666667,0,7.9
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437750,0,NA,NA,2015-04-06T15:54:14Z,2015-04-06T16:24:14Z,30,23.657,55,0,0,1.7,9.81,65,3,0,8.4
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437751,0,NA,NA,2015-04-06T16:24:14Z,2015-04-06T16:54:14Z,30,14.121,55,0,0,2.26333333333333,10,61.25,2.45833333333333,0,8.9
gres0,1,2015-04-06T05:09:34Z,2015-04-06T18:12:14Z,782,437752,0,NA,NA,2015-04-06T16:54:14Z,2015-04-06T17:00:34Z,6,0.253,55,0,0,1.99,10,65,2,0,9
