ping_time,latitude,longitude,precip_intensity,precip_probability,wind_speed,visibility
2016-03-21T11:07:48Z,31.3020545,-89.2758037,0,0,6.41,10
2016-03-21T11:08:04Z,31.3020522,-89.2758009,0,0,6.41,10
2016-03-21T11:08:06Z,31.3020521,-89.2758014,0,0,6.41,10
2016-03-21T11:12:06Z,31.3012251,-89.2758224,0,0,6.41,10
2016-03-21T11:14:18Z,31.3011215,-89.2740413,0,0,6.41,10
2016-03-21T12:38:42Z,31.3007767,-89.2749824,0,0,6.86,10
2016-03-21T12:46:44Z,31.3007609,-89.2750252,0,0,6.86,10
2016-03-21T12:46:46Z,31.3007605,-89.2750246,0,0,6.86,10
2016-03-21T12:49:52Z,31.3009985,-89.2759537,0,0,6.86,10
2016-03-21T12:50:18Z,31.3027037,-89.2768039,0,0,6.86,10
2016-03-21T12:52:32Z,31.3163015,-89.2845242,0,0,6.4,10
2016-03-21T12:52:32Z,31.3163015,-89.2845242,0,0,6.4,10
2016-03-21T12:53:06Z,31.3169353,-89.2856918,0,0,6.4,10
2016-03-21T13:02:00Z,31.3114725,-89.3207748,0,0,1.99,10
2016-03-21T13:04:02Z,31.3229369,-89.3289156,0,0,1.98,10
2016-03-21T13:04:32Z,31.3229968,-89.3289122,0,0,1.98,10
2016-03-21T13:04:50Z,31.3238185,-89.3289127,0,0,1.98,10
2016-03-21T13:12:10Z,31.3786932,-89.3261785,0,0,1.49,10
2016-03-21T13:16:40Z,31.4442507,-89.3207199,0,0,1.46,10
2016-03-21T13:17:00Z,31.4490322,-89.3211915,0,0,1.46,10
2016-03-21T13:18:46Z,31.4755956,-89.3231066,0,0,1.45,10
2016-03-21T13:23:04Z,31.5253829,-89.2823334,0,0,1.57,10
2016-03-21T13:29:14Z,31.5997209,-89.221219,0,0,1.78,10
2016-03-21T13:32:00Z,31.62842,-89.1890348,0,0,1.95,10
2016-03-21T13:37:50Z,31.6848109,-89.1344121,0,0,1.99,10
2016-03-21T13:39:58Z,31.7047049,-89.1166525,0,0,2.07,10
2016-03-21T13:45:32Z,31.7403463,-89.0863798,0,0,1.25,10
2016-03-21T13:45:34Z,31.7403463,-89.0863798,0,0,1.25,10
2016-03-21T13:45:50Z,31.741293,-89.0852557,0,0,1.25,10
2016-03-21T13:47:00Z,31.7515736,-89.0734464,0,0,1.26,10
2016-03-21T13:47:20Z,31.7554837,-89.0689568,0,0,1.26,10
2016-03-21T13:55:30Z,31.8734874,-89.0450919,0,0,1.53,10
2016-03-21T14:02:00Z,31.9510532,-88.9801082,0,0,1.64,10
2016-03-21T14:02:10Z,31.9532336,-88.9782328,0,0,1.64,10
2016-03-21T14:17:00Z,32.1457984,-88.8685827,0,0,3.98,10
2016-03-21T14:17:12Z,32.1493264,-88.8681417,0,0,3.98,10
2016-03-21T14:32:00Z,32.3396346,-88.7710865,0,0,4.47,10
2016-03-21T14:32:12Z,32.3421196,-88.772405,0,0,4.48,10
2016-03-21T14:47:00Z,32.3434376,-89.0213677,0,0,3.37,10
2016-03-21T14:47:12Z,32.3435405,-89.0245468,0,0,3.37,10
2016-03-21T15:02:00Z,32.3414893,-89.2823932,0,0,5.01,
2016-03-21T15:02:10Z,32.3398945,-89.2849948,0,0,5.03,
2016-03-21T15:17:00Z,32.3544714,-89.4812345,0,0,0.2,
2016-03-21T15:17:12Z,32.3562045,-89.4809788,0,0,0.2,
2016-03-21T15:22:02Z,32.4086015,-89.4811357,0,0,0.19,
2016-03-21T15:32:00Z,32.5444644,-89.4758488,0,0,3.3,
2016-03-21T15:32:16Z,32.5483314,-89.475058,0,0,3.3,
2016-03-21T15:42:36Z,32.6798088,-89.5090407,0,0,2.57,
2016-03-21T15:44:26Z,32.702628,-89.5242242,0,0,2.32,
2016-03-21T15:46:58Z,32.731489,-89.5352996,0,0,1.59,
2016-03-21T15:47:12Z,32.7322291,-89.5355401,0,0,1.59,
2016-03-21T15:47:18Z,32.732255,-89.5355477,0,0,1.59,
2016-03-21T16:02:00Z,32.9001709,-89.5401296,0,0,3.13,
2016-03-21T16:02:42Z,32.910051,-89.5427869,0,0,3.08,
2016-03-21T16:17:00Z,33.0623305,-89.5757063,0,0,4,10
2016-03-21T16:17:12Z,33.0638308,-89.5772471,0,0,4,10
2016-03-21T16:32:00Z,33.1821872,-89.6636236,0,0,4,10
2016-03-21T16:32:14Z,33.1852083,-89.6636404,0,0,4,10
2016-03-21T16:47:00Z,33.3246227,-89.7439367,0,0,6.57,10
2016-03-21T16:47:28Z,33.3267428,-89.7508064,0,0,6.55,10
2016-03-21T17:00:14Z,33.4864607,-89.7627378,0,0,6.91,10
2016-03-21T17:00:18Z,33.4864614,-89.7627384,0,0,6.91,10
2016-03-21T17:02:14Z,33.4867993,-89.7636915,0,0,6.91,10
2016-03-21T17:02:14Z,33.4868046,-89.7635952,0,0,6.91,10
2016-03-21T17:02:16Z,33.4867993,-89.7636915,0,0,6.91,10
2016-03-21T17:02:24Z,33.4867612,-89.7647105,0,0,6.91,10
2016-03-21T17:08:14Z,33.4847967,-89.7713163,0,0,6.91,10
2016-03-21T17:32:44Z,33.4847974,-89.7713211,0,0,6.91,10
2016-03-21T17:36:52Z,33.485616,-89.7713691,0,0,6.91,10
2016-03-21T17:42:40Z,33.5464052,-89.7717148,0,0,6.99,10
2016-03-21T17:44:26Z,33.5725441,-89.7719942,0,0,7.02,10
2016-03-21T17:47:00Z,33.6104589,-89.7838672,0,0,7.07,10
2016-03-21T17:47:10Z,33.6131741,-89.7845146,0,0,7.07,10
2016-03-21T18:02:00Z,33.8282562,-89.8387443,0,0,7.93,10
2016-03-21T18:02:12Z,33.8314659,-89.8387897,0,0,7.93,10
2016-03-21T18:04:20Z,33.8627607,-89.8420197,0,0,7.93,10
2016-03-21T18:17:00Z,34.0476923,-89.8846293,0,0,8.77,10
2016-03-21T18:17:12Z,34.0503234,-89.885368,0,0,8.75,10
2016-03-21T18:32:00Z,34.2679664,-89.9247928,0,0,6.94,10
2016-03-21T18:32:10Z,34.2707307,-89.9244292,0,0,6.82,10
2016-03-21T18:47:00Z,34.4884737,-89.9141342,0,0,6.38,10
2016-03-21T18:47:28Z,34.4951982,-89.9166126,0,0,6.4,10
2016-03-21T18:49:44Z,34.5277666,-89.9286188,0,0,6.25,10
2016-03-21T18:51:34Z,34.5540606,-89.9373509,0,0,6.45,10
2016-03-21T19:02:00Z,34.7070959,-89.9647493,0,0,4.78,10
2016-03-21T19:02:10Z,34.709813,-89.964611,0,0,4.78,10
2016-03-21T19:12:54Z,34.8667927,-89.9910814,0,0,4.8,10
2016-03-21T19:14:40Z,34.8930702,-89.9910412,0,0,4.21,10
2016-03-21T19:17:00Z,34.927664,-89.9933015,0,0,4.2,10
2016-03-21T19:17:12Z,34.9303878,-89.9937534,0,0,4.2,10
2016-03-21T19:21:36Z,34.9962109,-90.0023621,0,0,4.22,10
2016-03-21T19:32:00Z,35.0816684,-90.0775066,0,0,4.12,10
2016-03-21T19:32:10Z,35.0799859,-90.0791642,0,0,4.11,10
2016-03-21T19:39:34Z,35.0459391,-90.152985,0,0,4.55,10
2016-03-21T19:39:44Z,35.0459331,-90.1529873,0,0,4.55,10
2016-03-21T19:39:48Z,35.0459327,-90.152987,0,0,4.55,10
2016-03-21T19:40:14Z,35.045923,-90.152983,0,0,4.55,10
2016-03-21T19:43:44Z,35.0451744,-90.1530693,0,0,4.55,10
2016-03-21T19:45:42Z,35.0451472,-90.1530682,0,0,4.55,10
2016-03-21T19:46:52Z,35.0423585,-90.1525213,0,0,4.55,10
2016-03-21T19:46:52Z,35.0423585,-90.1525213,0,0,4.55,10
2016-03-21T19:47:00Z,35.0423147,-90.1520717,0,0,4.55,10
2016-03-21T19:47:16Z,35.0421762,-90.1514464,0,0,4.55,10
2016-03-21T19:48:46Z,35.0345939,-90.1504966,0,0,4.55,10
2016-03-21T19:48:46Z,35.0345939,-90.1504966,0,0,4.55,10
2016-03-21T19:48:56Z,35.0337429,-90.1501195,0,0,4.55,10
2016-03-21T19:50:58Z,35.0269171,-90.1471353,0,0,4.53,10
2016-03-21T19:50:58Z,35.0269171,-90.1471353,0,0,4.53,10
2016-03-21T19:51:16Z,35.0258943,-90.1465618,0,0,4.53,10
2016-03-21T19:56:44Z,35.0271318,-90.1471743,0,0,4.53,10
2016-03-21T19:57:08Z,35.0270654,-90.1471411,0,0,4.53,10
2016-03-21T20:02:10Z,35.0270626,-90.1471743,0,0,1.53,10
2016-03-21T20:03:40Z,35.0270798,-90.1471863,0,0,1.53,10
2016-03-21T20:04:26Z,35.0277679,-90.1474924,0,0,1.53,10
2016-03-21T20:16:08Z,35.0466726,-90.1518462,0,0,1.6,10
2016-03-21T20:17:10Z,35.0466521,-90.151762,0,0,1.6,10
2016-03-21T20:22:40Z,35.0466498,-90.151779,0,0,1.6,10
2016-03-21T20:25:10Z,35.0458447,-90.15196,0,0,1.6,10
2016-03-21T20:32:00Z,35.0678779,-90.1356165,0,0,1.58,10
2016-03-21T20:32:28Z,35.0694113,-90.1288365,0,0,1.55,10
2016-03-21T20:47:00Z,35.0690319,-89.944644,0,0,1.13,10
2016-03-21T20:47:10Z,35.0672213,-89.943269,0,0,1.13,10
2016-03-21T20:50:08Z,35.038739,-89.9176534,0,0,1.07,10
2016-03-21T20:52:56Z,35.0204739,-89.897357,0,0,1.04,10
2016-03-21T20:59:52Z,35.0141934,-89.889346,0,0,1.03,10
2016-03-22T08:47:18Z,35.0122906,-89.8883287,0,0,5.6,10
2016-03-22T08:52:14Z,35.0190566,-89.8968136,0,0,5.62,10
2016-03-22T08:52:14Z,35.0190566,-89.8968136,0,0,5.62,10
2016-03-22T08:52:26Z,35.0197908,-89.8974854,0,0,5.62,10
2016-03-22T08:52:28Z,35.0199288,-89.8976074,0,0,5.62,10
2016-03-22T08:57:24Z,35.0206841,-89.9315288,0,0,5.73,10
2016-03-22T09:01:54Z,35.0211027,-89.9880692,0,0,6.26,10
2016-03-22T09:02:18Z,35.0211093,-89.989109,0,0,6.26,10
2016-03-22T09:02:42Z,35.0211095,-89.992594,0,0,6.38,10
2016-03-22T09:16:10Z,35.1290198,-90.0776422,0,0,6.63,10
2016-03-22T09:16:22Z,35.1306848,-90.0797454,0,0,6.64,10
2016-03-22T09:17:00Z,35.1358771,-90.0881485,0,0,6.67,10
2016-03-22T09:18:42Z,35.1439631,-90.1164482,0,0,6.77,10
2016-03-22T09:20:28Z,35.1542715,-90.1459826,0,0,6.87,10
2016-03-22T09:32:00Z,35.1490764,-90.3445516,0,0,8.9,10
2016-03-22T09:32:44Z,35.1497018,-90.3577675,0,0,8.89,10
2016-03-22T09:47:00Z,35.1070199,-90.5819778,0,0,16.1,10
2016-03-22T09:47:14Z,35.105736,-90.5859347,0,0,16.1,10
2016-03-22T10:02:00Z,35.0263858,-90.817472,0,0,,
2016-03-22T10:02:28Z,35.0220815,-90.8244593,0,0,,
2016-03-22T10:14:48Z,34.951642,-91.024227,0,0,,
2016-03-22T10:17:00Z,34.9424658,-91.0590189,0,0,,
2016-03-22T10:17:06Z,34.9419792,-91.0610063,0,0,,
2016-03-22T10:18:36Z,34.9336373,-91.0843752,0,0,,
2016-03-22T10:32:00Z,34.8680443,-91.2980016,0,0,14.52,10
2016-03-22T10:32:12Z,34.8670722,-91.3020526,0,0,14.38,10
2016-03-22T10:47:00Z,34.8190303,-91.5537596,0,0,11.13,10
2016-03-22T10:47:12Z,34.819068,-91.5573186,0,0,11.13,10
2016-03-22T11:02:00Z,34.799293,-91.8163824,0,0,6.87,10
2016-03-22T11:04:30Z,34.799516,-91.8258073,0,0,6.94,10
2016-03-22T11:04:30Z,34.7995159,-91.8257659,0,0,6.94,10
2016-03-22T11:05:02Z,34.7995191,-91.826786,0,0,6.94,10
2016-03-22T11:17:00Z,34.8024832,-91.8540842,0,0,7.09,10
2016-03-22T11:17:08Z,34.8025417,-91.8544041,0,0,7.09,10
2016-03-22T11:17:10Z,34.8025512,-91.8544619,0,0,7.09,10
2016-03-22T11:17:56Z,34.8027308,-91.8554215,0,0,7.09,10
2016-03-22T11:32:00Z,34.8037115,-91.9253461,0,0,7.57,10
2016-03-22T11:32:42Z,34.8037156,-91.9371774,0,0,7.64,10
2016-03-22T11:42:18Z,34.7882855,-92.0983527,0,0,5.76,10
2016-03-22T11:47:00Z,34.7794645,-92.1796528,0,0,5.43,10
2016-03-22T11:47:12Z,34.7790377,-92.1836146,0,0,5.44,10
2016-03-22T11:49:08Z,34.7799844,-92.214336,0,0,5.45,10
2016-03-22T11:51:12Z,34.7780531,-92.2461723,0,0,5.46,10
2016-03-22T12:02:00Z,34.8780021,-92.3717193,0,0,7.57,10
2016-03-22T12:03:14Z,34.8902168,-92.388195,0,0,7.08,10
2016-03-22T12:12:30Z,35.0173434,-92.4099971,0,0,8.4,10
2016-03-22T12:16:18Z,35.0662558,-92.4152702,0,0,9.22,10
2016-03-22T12:17:10Z,35.0662686,-92.4152564,0,0,9.22,10
2016-03-22T12:17:38Z,35.0663557,-92.4142279,0,0,9.22,10
2016-03-22T12:20:38Z,35.0583031,-92.4077885,0,0,8.96,10
2016-03-22T13:06:20Z,35.0587624,-92.4080439,0,0,9.32,10
2016-03-22T13:12:54Z,35.0349763,-92.4100477,0,0,9.22,10
2016-03-22T13:17:00Z,34.9742216,-92.418069,0,0,8.84,10
2016-03-22T13:17:26Z,34.9677355,-92.4202346,0,0,8.87,10
2016-03-22T13:32:00Z,34.7953745,-92.3000623,0,0,8.62,10
2016-03-22T13:32:42Z,34.7870647,-92.2917773,0,0,8.61,10
2016-03-22T13:37:38Z,34.7792209,-92.2091672,0,0,8.19,10
2016-03-22T14:03:38Z,34.7808072,-92.2057919,0,0,7.75,10
2016-03-22T14:11:44Z,34.780234,-92.2047461,0,0,7.75,10
2016-03-22T14:11:58Z,34.7792418,-92.2039445,0,0,7.72,10
2016-03-22T14:16:04Z,34.7827229,-92.1471184,0,0,7.61,10
2016-03-22T14:17:00Z,34.7844092,-92.1315845,0,0,7.59,10
2016-03-22T14:32:00Z,34.8042026,-91.865738,0,0,9.59,10
2016-03-22T14:32:26Z,34.8030056,-91.8580466,0,0,9.44,10
2016-03-22T14:47:00Z,34.8181185,-91.6043189,0,0,10.7,10
2016-03-22T14:47:12Z,34.8182843,-91.6008678,0,0,10.7,10
2016-03-22T15:02:00Z,34.8510363,-91.3426213,0,0,16.52,10
2016-03-22T15:02:26Z,34.8533208,-91.3349426,0,0,16.65,10
2016-03-22T15:17:00Z,34.9313912,-91.0946081,0,0,,
2016-03-22T15:17:10Z,34.931908,-91.0910171,0,0,,
2016-03-22T15:23:24Z,34.9634582,-90.984781,0,0,,
2016-03-22T15:25:20Z,34.9734584,-90.9517281,0,0,,
2016-03-22T15:30:22Z,34.9977378,-90.8690327,0.005,1,,
2016-03-22T16:08:22Z,34.9980619,-90.8679721,0,0,,
2016-03-22T16:17:00Z,35.0356351,-90.7506464,0,0,27.62,10
2016-03-22T16:17:10Z,35.0348332,-90.7472056,0,0,27.62,10
2016-03-22T16:32:00Z,35.1279633,-90.5209948,0,0,27.55,10
2016-03-22T16:32:26Z,35.1303709,-90.5138509,0,0,27.55,10
2016-03-22T16:45:18Z,35.1477547,-90.3025372,0,0,19.78,10
2016-03-22T16:47:00Z,35.1475144,-90.2737095,0,0,13.97,10
2016-03-22T16:47:04Z,35.1474929,-90.2719164,0,0,13.97,10
2016-03-22T16:49:04Z,35.1562902,-90.238291,0,0,11.23,10
2016-03-22T16:50:54Z,35.1655546,-90.2079097,0,0,10.52,10
2016-03-22T16:59:38Z,35.1265129,-90.0745507,0,0,10.32,10
2016-03-22T17:02:00Z,35.1035767,-90.0762631,0,0,12.23,10
2016-03-22T17:02:28Z,35.0968239,-90.0765592,0,0,12.24,10
2016-03-22T17:17:00Z,35.0594387,-89.9353617,0,0,11.04,10
2016-03-22T17:17:26Z,35.0572352,-89.9327535,0,0,11.04,10
2016-03-22T17:17:26Z,35.0572352,-89.9327535,0,0,11.04,10
2016-03-22T17:17:38Z,35.0563321,-89.931736,0,0,11.04,10
2016-03-22T17:22:56Z,35.0311584,-89.9078767,0,0,10.83,10
2016-03-22T17:25:22Z,35.0213976,-89.8991045,0,0,10.77,10
2016-03-22T17:25:30Z,35.0213754,-89.8990817,0,0,10.77,10
2016-03-22T17:27:04Z,35.0205671,-89.8983609,0,0,10.77,10
2016-03-22T17:31:58Z,35.0139125,-89.8876298,0,0,10.71,10
2016-03-23T08:17:38Z,35.0138401,-89.8875534,0,0,6.51,10
2016-03-23T08:21:42Z,35.0132743,-89.8967152,0,0,6.52,10
2016-03-23T08:27:44Z,35.0132587,-89.8967761,0,0,6.52,10
2016-03-23T08:30:06Z,35.0132665,-89.896776,0,0,6.52,10
2016-03-23T08:36:26Z,35.0137754,-89.8957674,0,0,6.52,10
2016-03-23T08:40:38Z,34.9924432,-89.8773337,0,0,6.51,10
2016-03-23T08:42:22Z,34.9721916,-89.8612538,0,0,6.46,10
2016-03-23T08:45:12Z,34.9629909,-89.8460835,0,0,6.44,10
2016-03-23T08:47:00Z,34.9690394,-89.8167347,0,0,6.41,10
2016-03-23T08:47:26Z,34.9690478,-89.8093355,0,0,6.47,10
2016-03-23T09:02:00Z,34.9629978,-89.5765552,0,0,5.45,10
2016-03-23T09:02:46Z,34.9628225,-89.5630169,0,0,5.49,10
2016-03-23T09:17:00Z,34.9460535,-89.3246772,0,0,6.54,10
2016-03-23T09:17:14Z,34.9461014,-89.3205223,0,0,6.54,10
2016-03-23T09:32:00Z,34.9507105,-89.0756654,0,0,10.41,
2016-03-23T09:32:54Z,34.951873,-89.0607133,0,0,10.37,
2016-03-23T09:47:00Z,34.9527737,-88.8353626,0,0,4,
2016-03-23T09:47:18Z,34.9515664,-88.8305664,0,0,4,
2016-03-23T09:50:50Z,34.9371494,-88.7760567,0,0,4.14,
2016-03-23T10:02:00Z,34.9310192,-88.5917196,0,0,4.75,
2016-03-23T10:02:28Z,34.9310008,-88.5838171,0,0,4.75,
2016-03-23T10:04:44Z,34.9308853,-88.5525809,0,0,4.77,
2016-03-23T10:12:50Z,34.9060074,-88.5235314,0,0,4.63,
2016-03-23T10:13:52Z,34.9042919,-88.5208652,0,0,4.63,
2016-03-23T10:56:50Z,34.9049236,-88.5235339,0,0,4.63,
2016-03-23T10:57:06Z,34.905935,-88.5234808,0,0,4.63,
2016-03-23T11:02:00Z,34.9309294,-88.538956,0,0,5.86,
2016-03-23T11:02:10Z,34.9309466,-88.5415232,0,0,5.86,
2016-03-23T11:17:00Z,34.934808,-88.7716685,0,0,6.24,
2016-03-23T11:17:14Z,34.9371688,-88.775583,0,0,6.24,
2016-03-23T11:32:00Z,34.9542951,-89.0192655,0,0,7.68,
2016-03-23T11:33:16Z,34.9538522,-89.0409958,0,0,8.73,
2016-03-23T11:47:00Z,34.9465871,-89.279969,0,0,8.68,10
2016-03-23T11:47:12Z,34.9465806,-89.2835107,0,0,8.65,10
2016-03-23T11:49:10Z,34.9464387,-89.3145756,0,0,7.62,10
2016-03-23T11:51:02Z,34.946442,-89.3475428,0,0,7.04,10
2016-03-23T12:02:00Z,34.9637397,-89.5378512,0,0,6.85,10
2016-03-23T12:02:10Z,34.9648837,-89.5408717,0,0,6.86,10
2016-03-23T12:04:24Z,34.9777835,-89.5748629,0,0,6.84,10
2016-03-23T12:13:38Z,34.962603,-89.6384944,0,0,7.08,10
2016-03-23T12:17:00Z,34.9630882,-89.684517,0,0,7.19,10
2016-03-23T12:17:10Z,34.9630727,-89.6866599,0,0,7.19,10
2016-03-23T12:32:00Z,34.9647134,-89.8545094,0,0,8.17,10
2016-03-23T12:34:48Z,34.9969839,-89.8802481,0,0,8.22,10
2016-03-23T12:42:26Z,35.0221991,-89.8995101,0,0,8.16,10
2016-03-23T12:46:56Z,35.0234309,-89.8982154,0,0,8.16,10
2016-03-23T12:47:14Z,35.0237764,-89.898241,0,0,8.16,10
2016-03-23T12:49:14Z,35.0237771,-89.8981945,0,0,8.16,10
2016-03-23T12:51:02Z,35.0237717,-89.8981889,0,0,8.16,10
2016-03-23T13:00:24Z,35.0237846,-89.8982007,0,0,9.02,10
2016-03-23T13:01:34Z,35.0241436,-89.8988513,0,0,9.02,10
2016-03-23T13:02:00Z,35.0257262,-89.9007397,0,0,9.06,10
2016-03-23T13:17:00Z,35.0769519,-89.9876377,0,0,9.36,10
2016-03-23T13:17:26Z,35.0757648,-89.9951516,0,0,9.4,10
2016-03-23T13:23:30Z,35.0820631,-90.0771296,0,0,9.8,10
2016-03-23T13:31:14Z,35.0452103,-90.1531774,0,0,11.64,10
2016-03-23T13:31:18Z,35.0452082,-90.1531777,0,0,11.64,10
2016-03-23T13:32:36Z,35.0451575,-90.1531771,0,0,11.64,10
2016-03-23T13:32:38Z,35.0451566,-90.153177,0,0,11.64,10
2016-03-23T13:33:44Z,35.0442366,-90.1532569,0,0,11.64,10
2016-03-23T13:40:26Z,35.0370031,-90.1520983,0,0,11.63,10
2016-03-23T13:41:58Z,35.0315323,-90.1496762,0,0,11.53,10
2016-03-23T13:43:52Z,35.0286584,-90.1484051,0,0,11.51,10
2016-03-23T13:47:42Z,35.0286662,-90.1483851,0,0,11.51,10
2016-03-23T13:49:02Z,35.0278406,-90.1481211,0,0,11.51,10
2016-03-23T13:50:10Z,35.0261145,-90.146789,0,0,11.51,10
2016-03-23T13:50:18Z,35.0261171,-90.1467903,0,0,11.51,10
2016-03-23T13:54:12Z,35.0269186,-90.1471246,0,0,11.51,10
2016-03-23T14:01:46Z,35.0449431,-90.1528689,0,0,12.61,10
2016-03-23T14:02:42Z,35.0449817,-90.1528845,0,0,12.61,10
2016-03-23T14:05:36Z,35.0458514,-90.1528445,0,0,12.61,10
2016-03-23T14:17:00Z,35.096536,-90.0763309,0,0,10.78,10
2016-03-23T14:17:12Z,35.0996449,-90.076193,0,0,10.78,10
2016-03-23T14:20:48Z,35.1279913,-90.0762898,0,0,10.92,10
2016-03-23T14:20:58Z,35.1296876,-90.078431,0,0,10.92,10
2016-03-23T14:23:36Z,35.1446025,-90.1187904,0,0,11.45,10
2016-03-23T14:25:40Z,35.1564736,-90.1531286,0,0,11.95,10
2016-03-23T14:32:00Z,35.150738,-90.2574369,0,0,13.65,10
2016-03-23T14:32:10Z,35.149781,-90.2605632,0,0,14.66,10
2016-03-23T14:47:00Z,35.1275692,-90.5229194,0,0,18.7,10
2016-03-23T14:47:12Z,35.1263986,-90.5262653,0,0,18.7,10
2016-03-23T15:02:00Z,35.0376075,-90.7601182,0,0,24.17,10
2016-03-23T15:02:42Z,35.037754,-90.7733651,0,0,,
2016-03-23T15:17:00Z,34.9563866,-91.0087477,0,0,,
2016-03-23T15:17:10Z,34.9553418,-91.0121498,0,0,,
2016-03-23T15:32:00Z,34.8836911,-91.2616551,0,0,16.54,10
2016-03-23T15:32:10Z,34.8818484,-91.2641121,0,0,16.54,10
2016-03-23T15:37:48Z,34.8494473,-91.3572095,0,0,16.61,10
2016-03-23T15:40:26Z,34.8461695,-91.4034415,0,0,16.14,10
2016-03-23T15:47:00Z,34.8207448,-91.5153741,0,0,13.68,10
2016-03-23T15:47:44Z,34.8188214,-91.528293,0,0,13.68,10
2016-03-23T16:02:00Z,34.7984241,-91.7803153,0,0,8.32,10
2016-03-23T16:02:10Z,34.7985521,-91.783625,0,0,8.32,10
2016-03-23T16:04:08Z,34.7993941,-91.8192817,0,0,8.22,10
2016-03-23T16:17:00Z,34.7923059,-92.0491387,0,0,7.66,10
2016-03-23T16:17:12Z,34.7920954,-92.0526977,0,0,7.66,10
2016-03-23T16:32:00Z,34.7990082,-92.3059822,0,0,5.31,10
2016-03-23T16:32:10Z,34.8004308,-92.3088738,0,0,5.3,10
2016-03-23T16:47:00Z,34.8550751,-92.4023193,0,0,4.49,10
2016-03-23T16:47:10Z,34.85489,-92.4016043,0,0,4.49,10
2016-03-23T16:47:12Z,34.85489,-92.4016043,0,0,4.49,10
2016-03-23T16:47:24Z,34.8549654,-92.4001449,0,0,4.49,10
2016-03-23T16:49:16Z,34.8632252,-92.3966295,0,0,4.51,10
2016-03-23T16:49:16Z,34.8632252,-92.3966295,0,0,4.51,10
2016-03-23T16:50:14Z,34.8633329,-92.3956703,0,0,4.51,10
2016-03-23T16:54:26Z,34.8657742,-92.3934005,0,0,4.51,10
2016-03-23T17:30:20Z,34.8664015,-92.3934763,0,0,4.34,10
2016-03-23T17:31:58Z,34.857994,-92.39439,0,0,4.32,10
2016-03-23T17:32:12Z,34.8573937,-92.3955177,0,0,4.32,10
2016-03-23T17:37:38Z,34.8850536,-92.380669,0,0,5.2,10
2016-03-23T17:39:30Z,34.8913551,-92.3931016,0,0,5.28,10
2016-03-23T17:47:00Z,34.9955081,-92.4138137,0,0,5.49,10
2016-03-23T17:47:10Z,34.9981348,-92.4128413,0,0,5.49,10
2016-03-23T17:52:54Z,35.0661612,-92.4111445,0,0,5.66,10
2016-03-23T17:54:32Z,35.0583782,-92.4076647,0,0,5.57,10
2016-03-23T17:54:48Z,35.0583298,-92.4077292,0,0,5.57,10
2016-03-23T17:54:56Z,35.0583287,-92.4077306,0,0,5.57,10
2016-03-23T17:57:28Z,35.0583198,-92.4077289,0,0,5.57,10
2016-03-23T18:02:10Z,35.0583356,-92.4077336,0,0,4.05,10
2016-03-23T18:08:54Z,35.0587708,-92.4085159,0,0,4.05,10
2016-03-23T18:09:08Z,35.0587919,-92.4092918,0,0,4.05,10
2016-03-23T18:09:08Z,35.0587919,-92.4092918,0,0,4.05,10
2016-03-23T18:09:30Z,35.0588221,-92.4104325,0,0,4.05,10
2016-03-23T18:11:08Z,35.0654449,-92.4111154,0,0,4.12,10
2016-03-23T18:17:00Z,35.0383815,-92.4110429,0,0,3.97,10
2016-03-23T18:17:10Z,35.035707,-92.4102612,0,0,3.97,10
2016-03-23T18:31:54Z,34.8829505,-92.38264,0,0,3.16,10
2016-03-24T08:21:42Z,34.8844828,-92.3817823,8e-04,0.14,6,10
2016-03-24T08:31:26Z,34.9934688,-92.4145653,0.0012,0.12,5.96,10
2016-03-24T08:32:00Z,35.0013141,-92.4116417,0.0011,0.12,5.96,10
2016-03-24T08:40:20Z,35.0583747,-92.4076798,9e-04,0.1,6,10
2016-03-24T08:40:28Z,35.0583707,-92.4076846,9e-04,0.1,6,10
2016-03-24T08:41:12Z,35.0583621,-92.4076994,9e-04,0.1,6,10
2016-03-24T08:47:10Z,35.0583661,-92.4076722,9e-04,0.1,6,10
2016-03-24T08:48:18Z,35.0575162,-92.4079458,9e-04,0.1,6,10
2016-03-24T08:50:32Z,35.0576044,-92.4032657,9e-04,0.1,6,10
2016-03-24T08:51:48Z,35.0575335,-92.4033621,9e-04,0.1,6,10
2016-03-24T08:54:08Z,35.0575313,-92.4033588,9e-04,0.1,6,10
2016-03-24T08:56:10Z,35.0583451,-92.4036321,9e-04,0.1,6,10
2016-03-24T08:58:44Z,35.0574235,-92.408528,9e-04,0.1,6,10
2016-03-24T09:22:02Z,35.0588768,-92.4113217,0,0,7.09,10
2016-03-24T09:23:18Z,35.0659412,-92.4111292,0,0,7.14,10
2016-03-24T09:32:00Z,34.9908017,-92.4158218,0,0,7.04,10
2016-03-24T09:32:28Z,34.9836136,-92.4168187,0,0,7.02,10
2016-03-24T09:47:00Z,34.8052348,-92.315316,0,0,7.12,10
2016-03-24T09:49:24Z,34.7864788,-92.2820803,0,0,7.12,10
2016-03-24T09:50:52Z,34.7774701,-92.2573905,0,0,7.26,10
2016-03-24T09:58:40Z,34.7822754,-92.1286178,0,0,7.58,10
2016-03-24T10:21:52Z,34.7804572,-92.1296373,0,0,7.79,10
2016-03-24T10:26:06Z,34.7855599,-92.1210856,0,0,7.79,10
2016-03-24T10:32:00Z,34.7998813,-92.0187665,0,0,8.41,10
